MeasureItem	Month	Year	Category	Area	MeasureItemID	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	5	2025	Wind Onshore	PL	B19	100	1556.7038627500000000	
Monthly Domestic Values	6	2025	Wind Onshore	PL	B19	100	2085.9302232500000000	
Monthly Domestic Values	7	2025	Wind Onshore	PL	B19	100	1263.7040337500000000	
Monthly Domestic Values	8	2025	Wind Onshore	PL	B19	100	1239.3821840000000000	
Monthly Domestic Values	9	2025	Wind Onshore	PL	B19	100	1705.6688310000000000	
Monthly Domestic Values	10	2025	Wind Onshore	PL	B19	100	2503.3873052500000000	
Monthly Domestic Values	11	2025	Wind Onshore	PL	B19	100	1669.9707737500000000	
Monthly Domestic Values	12	2025	Wind Onshore	PL	B19	100	2000.3002120000000000	
Monthly Domestic Values	1	2025	Biomass	PT	B01	100	247.8164000000000000	
Monthly Domestic Values	2	2025	Biomass	PT	B01	100	212.5066000000000000	
Monthly Domestic Values	3	2025	Biomass	PT	B01	100	232.7463000000000000	
Monthly Domestic Values	4	2025	Biomass	PT	B01	100	229.1406000000000000	
Monthly Domestic Values	5	2025	Biomass	PT	B01	100	219.8541000000000000	
Monthly Domestic Values	6	2025	Biomass	PT	B01	100	215.5771000000000000	
Monthly Domestic Values	7	2025	Biomass	PT	B01	100	225.1653000000000000	
Monthly Domestic Values	8	2025	Biomass	PT	B01	100	252.6873000000000000	
Monthly Domestic Values	9	2025	Biomass	PT	B01	100	252.1926000000000000	
Monthly Domestic Values	10	2025	Biomass	PT	B01	100	238.6409000000000000	
Monthly Domestic Values	11	2025	Biomass	PT	B01	100	228.7535000000000000	
Monthly Domestic Values	12	2025	Biomass	PT	B01	100	252.2244000000000000	
Monthly Domestic Values	1	2025	Consumption of Fossil Gas	PT	(B04)	100	4.6025000000000000	
Monthly Domestic Values	2	2025	Consumption of Fossil Gas	PT	(B04)	100	4.7319000000000000	
Monthly Domestic Values	3	2025	Consumption of Fossil Gas	PT	(B04)	100	4.9753000000000000	
Monthly Domestic Values	4	2025	Consumption of Fossil Gas	PT	(B04)	100	4.0973000000000000	
Monthly Domestic Values	5	2025	Consumption of Fossil Gas	PT	(B04)	100	3.3401000000000000	
Monthly Domestic Values	6	2025	Consumption of Fossil Gas	PT	(B04)	100	3.1898000000000000	
Monthly Domestic Values	7	2025	Consumption of Fossil Gas	PT	(B04)	100	2.8481000000000000	
Monthly Domestic Values	8	2025	Consumption of Fossil Gas	PT	(B04)	100	3.2157000000000000	
Monthly Domestic Values	9	2025	Consumption of Fossil Gas	PT	(B04)	100	3.8149000000000000	
Monthly Domestic Values	10	2025	Consumption of Fossil Gas	PT	(B04)	100	4.3427000000000000	
Monthly Domestic Values	11	2025	Consumption of Fossil Gas	PT	(B04)	100	3.7114000000000000	
Monthly Domestic Values	12	2025	Consumption of Fossil Gas	PT	(B04)	100	4.2416000000000000	
Monthly Domestic Values	1	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	366.7824000000000000	
Monthly Domestic Values	2	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	286.7371000000000000	
Monthly Domestic Values	3	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	475.7527000000000000	
Monthly Domestic Values	4	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	464.2767000000000000	
Monthly Domestic Values	5	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	404.7192000000000000	
Monthly Domestic Values	6	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	466.9436000000000000	
Monthly Domestic Values	7	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	447.6787000000000000	
Monthly Domestic Values	8	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	479.2336000000000000	
Monthly Domestic Values	9	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	560.3488000000000000	
Monthly Domestic Values	10	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	461.5366000000000000	
Monthly Domestic Values	11	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	419.7232000000000000	
Monthly Domestic Values	12	2025	Consumption of Hydro Pumped Storage	PT	(B10)	100	345.5941000000000000	
Monthly Domestic Values	1	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.84220000000000000000	
Monthly Domestic Values	2	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.37380000000000000000	
Monthly Domestic Values	3	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.34920000000000000000	
Monthly Domestic Values	4	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.35630000000000000000	
Monthly Domestic Values	5	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.68560000000000000000	
Monthly Domestic Values	6	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.84150000000000000000	
Monthly Domestic Values	7	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.93370000000000000000	
Monthly Domestic Values	8	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	1.0372000000000000	
Monthly Domestic Values	9	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.92820000000000000000	
Monthly Domestic Values	10	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.96200000000000000000	
Monthly Domestic Values	11	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.73230000000000000000	
Monthly Domestic Values	12	2025	Consumption of Hydro Run-of-river and poundage	PT	(B11)	100	0.53820000000000000000	
Monthly Domestic Values	1	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.47250000000000000000	
Monthly Domestic Values	2	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.37730000000000000000	
Monthly Domestic Values	3	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.45150000000000000000	
Monthly Domestic Values	4	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.44220000000000000000	
Monthly Domestic Values	5	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.51240000000000000000	
Monthly Domestic Values	6	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.56720000000000000000	
Monthly Domestic Values	7	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.57450000000000000000	
Monthly Domestic Values	8	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.60420000000000000000	
Monthly Domestic Values	9	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.63060000000000000000	
Monthly Domestic Values	10	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.58860000000000000000	
Monthly Domestic Values	11	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.44390000000000000000	
Monthly Domestic Values	12	2025	Consumption of Hydro Water Reservoir	PT	(B12)	100	0.42280000000000000000	
Monthly Domestic Values	1	2025	Export	PT	67	100	331.129490	
Monthly Domestic Values	2	2025	Export	PT	67	100	228.280330	
Monthly Domestic Values	3	2025	Export	PT	67	100	349.829970	
Monthly Domestic Values	4	2025	Export	PT	67	100	438.878805	
Monthly Domestic Values	5	2025	Export	PT	67	100	224.149355	
Monthly Domestic Values	6	2025	Export	PT	67	100	57.356540	
Monthly Domestic Values	7	2025	Export	PT	67	100	37.509170	
Monthly Domestic Values	8	2025	Export	PT	67	100	8.765390	
Monthly Domestic Values	9	2025	Export	PT	67	100	3.245710	
Monthly Domestic Values	10	2025	Export	PT	67	100	14.446645	
Monthly Domestic Values	11	2025	Export	PT	67	100	87.104620	
Monthly Domestic Values	12	2025	Export	PT	67	100	123.621730	
Monthly Domestic Values	1	2025	Fossil Gas	PT	B04	100	684.2915000000000000	
Monthly Domestic Values	2	2025	Fossil Gas	PT	B04	100	560.1586000000000000	
Monthly Domestic Values	3	2025	Fossil Gas	PT	B04	100	438.3288000000000000	
Monthly Domestic Values	4	2025	Fossil Gas	PT	B04	100	336.3758000000000000	
Monthly Domestic Values	5	2025	Fossil Gas	PT	B04	100	664.3704000000000000	
Monthly Domestic Values	6	2025	Fossil Gas	PT	B04	100	686.7450000000000000	
Monthly Domestic Values	7	2025	Fossil Gas	PT	B04	100	749.0447000000000000	
Monthly Domestic Values	8	2025	Fossil Gas	PT	B04	100	735.5707000000000000	
Monthly Domestic Values	9	2025	Fossil Gas	PT	B04	100	708.4532000000000000	
Monthly Domestic Values	10	2025	Fossil Gas	PT	B04	100	780.9863000000000000	
Monthly Domestic Values	11	2025	Fossil Gas	PT	B04	100	732.5188000000000000	
Monthly Domestic Values	12	2025	Fossil Gas	PT	B04	100	614.2251000000000000	
Monthly Domestic Values	1	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	3	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	4	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	5	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	6	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	7	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	8	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Fossil Hard coal	PT	B05	100	0.00000000000000000000	
Monthly Domestic Values	1	2025	Hydro Pumped Storage	PT	B10	100	570.6689000000000000	
Monthly Domestic Values	2	2025	Hydro Pumped Storage	PT	B10	100	504.1631000000000000	
Monthly Domestic Values	3	2025	Hydro Pumped Storage	PT	B10	100	624.1104000000000000	
Monthly Domestic Values	4	2025	Hydro Pumped Storage	PT	B10	100	576.8783000000000000	
Monthly Domestic Values	5	2025	Hydro Pumped Storage	PT	B10	100	507.6833000000000000	
Monthly Domestic Values	6	2025	Hydro Pumped Storage	PT	B10	100	482.4549000000000000	
Monthly Domestic Values	7	2025	Hydro Pumped Storage	PT	B10	100	445.1399000000000000	
Monthly Domestic Values	8	2025	Hydro Pumped Storage	PT	B10	100	493.7544000000000000	
Monthly Domestic Values	9	2025	Hydro Pumped Storage	PT	B10	100	531.1734000000000000	
Monthly Domestic Values	10	2025	Hydro Pumped Storage	PT	B10	100	459.5594000000000000	
Monthly Domestic Values	11	2025	Hydro Pumped Storage	PT	B10	100	549.1279000000000000	
Monthly Domestic Values	12	2025	Hydro Pumped Storage	PT	B10	100	584.2109000000000000	
Monthly Domestic Values	1	2025	Hydro Run-of-river and poundage	PT	B11	100	885.4242000000000000	
Monthly Domestic Values	2	2025	Hydro Run-of-river and poundage	PT	B11	100	1306.4319000000000000	
Monthly Domestic Values	3	2025	Hydro Run-of-river and poundage	PT	B11	100	1299.4035000000000000	
Monthly Domestic Values	4	2025	Hydro Run-of-river and poundage	PT	B11	100	1201.8010000000000000	
Monthly Domestic Values	5	2025	Hydro Run-of-river and poundage	PT	B11	100	956.9055000000000000	
Monthly Domestic Values	6	2025	Hydro Run-of-river and poundage	PT	B11	100	422.6924000000000000	
Monthly Domestic Values	7	2025	Hydro Run-of-river and poundage	PT	B11	100	269.5577000000000000	
Monthly Domestic Values	8	2025	Hydro Run-of-river and poundage	PT	B11	100	317.6000000000000000	
Monthly Domestic Values	9	2025	Hydro Run-of-river and poundage	PT	B11	100	302.3385000000000000	
Monthly Domestic Values	10	2025	Hydro Run-of-river and poundage	PT	B11	100	340.7952000000000000	
Monthly Domestic Values	11	2025	Hydro Run-of-river and poundage	PT	B11	100	583.9542000000000000	
Monthly Domestic Values	12	2025	Hydro Run-of-river and poundage	PT	B11	100	953.4023000000000000	
Monthly Domestic Values	1	2025	Hydro Water Reservoir	PT	B12	100	369.7669000000000000	
Monthly Domestic Values	2	2025	Hydro Water Reservoir	PT	B12	100	474.9484000000000000	
Monthly Domestic Values	3	2025	Hydro Water Reservoir	PT	B12	100	462.7305000000000000	
Monthly Domestic Values	4	2025	Hydro Water Reservoir	PT	B12	100	403.3574000000000000	
Monthly Domestic Values	5	2025	Hydro Water Reservoir	PT	B12	100	387.0984000000000000	
Monthly Domestic Values	6	2025	Hydro Water Reservoir	PT	B12	100	142.7299000000000000	
Monthly Domestic Values	7	2025	Hydro Water Reservoir	PT	B12	100	77.8227000000000000	
Monthly Domestic Values	8	2025	Hydro Water Reservoir	PT	B12	100	114.5818000000000000	
Monthly Domestic Values	9	2025	Hydro Water Reservoir	PT	B12	100	103.7958000000000000	
Monthly Domestic Values	10	2025	Hydro Water Reservoir	PT	B12	100	122.7802000000000000	
Monthly Domestic Values	11	2025	Hydro Water Reservoir	PT	B12	100	278.9512000000000000	
Monthly Domestic Values	12	2025	Hydro Water Reservoir	PT	B12	100	546.1595000000000000	
Monthly Domestic Values	1	2025	Import	PT	99	100	867.094280	
Monthly Domestic Values	2	2025	Import	PT	99	100	613.520950	
Monthly Domestic Values	3	2025	Import	PT	99	100	507.671990	
Monthly Domestic Values	4	2025	Import	PT	99	100	522.675355	
Monthly Domestic Values	5	2025	Import	PT	99	100	496.700410	
Monthly Domestic Values	6	2025	Import	PT	99	100	1242.876820	
Monthly Domestic Values	7	2025	Import	PT	99	100	1382.756670	
Monthly Domestic Values	8	2025	Import	PT	99	100	931.965250	
Monthly Domestic Values	9	2025	Import	PT	99	100	1084.490400	
Monthly Domestic Values	10	2025	Import	PT	99	100	1396.391385	
Monthly Domestic Values	11	2025	Import	PT	99	100	910.935260	
Monthly Domestic Values	12	2025	Import	PT	99	100	862.218820	
Monthly Domestic Values	1	2025	Other	PT	B20	100	21.2543000000000000	
Monthly Domestic Values	2	2025	Other	PT	B20	100	19.9582000000000000	
Monthly Domestic Values	3	2025	Other	PT	B20	100	11.0644000000000000	
Monthly Domestic Values	4	2025	Other	PT	B20	100	13.7628000000000000	
Monthly Domestic Values	5	2025	Other	PT	B20	100	22.5199000000000000	
Monthly Domestic Values	6	2025	Other	PT	B20	100	21.4125000000000000	
Monthly Domestic Values	7	2025	Other	PT	B20	100	21.7761000000000000	
Monthly Domestic Values	8	2025	Other	PT	B20	100	22.0329000000000000	
Monthly Domestic Values	9	2025	Other	PT	B20	100	20.7671000000000000	
Monthly Domestic Values	10	2025	Other	PT	B20	100	17.5244000000000000	
Monthly Domestic Values	11	2025	Other	PT	B20	100	16.7156000000000000	
Monthly Domestic Values	12	2025	Other	PT	B20	100	21.0077000000000000	
Monthly Domestic Values	1	2025	Solar	PT	B16	100	278.4595000000000000	
Monthly Domestic Values	2	2025	Solar	PT	B16	100	332.9793000000000000	
Monthly Domestic Values	3	2025	Solar	PT	B16	100	409.4145000000000000	
Monthly Domestic Values	4	2025	Solar	PT	B16	100	425.8445000000000000	
Monthly Domestic Values	5	2025	Solar	PT	B16	100	705.2186000000000000	
Monthly Domestic Values	6	2025	Solar	PT	B16	100	715.2920000000000000	
Monthly Domestic Values	7	2025	Solar	PT	B16	100	803.3322000000000000	
Monthly Domestic Values	8	2025	Solar	PT	B16	100	731.2282000000000000	
Monthly Domestic Values	9	2025	Solar	PT	B16	100	618.1003000000000000	
Monthly Domestic Values	10	2025	Solar	PT	B16	100	498.0944000000000000	
Monthly Domestic Values	11	2025	Solar	PT	B16	100	332.0858000000000000	
Monthly Domestic Values	12	2025	Solar	PT	B16	100	273.6445000000000000	
Monthly Domestic Values	1	2025	Wind Offshore	PT	B18	100	5.4647000000000000	
Monthly Domestic Values	2	2025	Wind Offshore	PT	B18	100	4.7654000000000000	
Monthly Domestic Values	3	2025	Wind Offshore	PT	B18	100	6.5010000000000000	
Monthly Domestic Values	4	2025	Wind Offshore	PT	B18	100	4.2563000000000000	
Monthly Domestic Values	5	2025	Wind Offshore	PT	B18	100	5.3947000000000000	
Monthly Domestic Values	6	2025	Wind Offshore	PT	B18	100	4.7366000000000000	
Monthly Domestic Values	7	2025	Wind Offshore	PT	B18	100	7.1537000000000000	
Monthly Domestic Values	8	2025	Wind Offshore	PT	B18	100	2.8086000000000000	
Monthly Domestic Values	9	2025	Wind Offshore	PT	B18	100	4.3930000000000000	
Monthly Domestic Values	10	2025	Wind Offshore	PT	B18	100	5.0071000000000000	
Monthly Domestic Values	11	2025	Wind Offshore	PT	B18	100	6.1117000000000000	
Monthly Domestic Values	12	2025	Wind Offshore	PT	B18	100	7.2842000000000000	
Monthly Domestic Values	1	2025	Wind Onshore	PT	B19	100	1792.7218000000000000	
Monthly Domestic Values	2	2025	Wind Onshore	PT	B19	100	903.6647000000000000	
Monthly Domestic Values	3	2025	Wind Onshore	PT	B19	100	1506.6869000000000000	
Monthly Domestic Values	4	2025	Wind Onshore	PT	B19	100	1182.9001000000000000	
Monthly Domestic Values	5	2025	Wind Onshore	PT	B19	100	735.6694000000000000	
Monthly Domestic Values	6	2025	Wind Onshore	PT	B19	100	704.2214000000000000	
Monthly Domestic Values	7	2025	Wind Onshore	PT	B19	100	987.0642000000000000	
Monthly Domestic Values	8	2025	Wind Onshore	PT	B19	100	821.2502000000000000	
Monthly Domestic Values	9	2025	Wind Onshore	PT	B19	100	1077.3565000000000000	
Monthly Domestic Values	10	2025	Wind Onshore	PT	B19	100	949.8734000000000000	
Monthly Domestic Values	11	2025	Wind Onshore	PT	B19	100	1402.3008000000000000	
Monthly Domestic Values	12	2025	Wind Onshore	PT	B19	100	1346.3276000000000000	
Monthly Domestic Values	1	2025	Biomass	RO	B01	100	35.75350000000000000000	
Monthly Domestic Values	2	2025	Biomass	RO	B01	100	42.1122500000000000	
Monthly Domestic Values	3	2025	Biomass	RO	B01	100	45.71350000000000000000	
Monthly Domestic Values	4	2025	Biomass	RO	B01	100	29.77500000000000000000	
Monthly Domestic Values	5	2025	Biomass	RO	B01	100	28.0172500000000000	
Monthly Domestic Values	6	2025	Biomass	RO	B01	100	30.8707925000000000	
Monthly Domestic Values	7	2025	Biomass	RO	B01	100	37.1792500000000000	
Monthly Domestic Values	8	2025	Biomass	RO	B01	100	26.4410000000000000	
Monthly Domestic Values	9	2025	Biomass	RO	B01	100	29.7342500000000000	
Monthly Domestic Values	10	2025	Biomass	RO	B01	100	37.7387500000000000	
Monthly Domestic Values	11	2025	Biomass	RO	B01	100	44.0152500000000000	
Monthly Domestic Values	12	2025	Biomass	RO	B01	100	47.0415000000000000	
Monthly Domestic Values	2	2025	Energy storage	RO	B25	100	9.71475000000000000000	
Monthly Domestic Values	3	2025	Energy storage	RO	B25	100	9.43150000000000000000	
Monthly Domestic Values	4	2025	Energy storage	RO	B25	100	11.63400000000000000000	
Monthly Domestic Values	5	2025	Energy storage	RO	B25	100	15.97250000000000000000	
Monthly Domestic Values	6	2025	Energy storage	RO	B25	100	16.55025000000000000000	
Monthly Domestic Values	7	2025	Energy storage	RO	B25	100	18.84875000000000000000	
Monthly Domestic Values	8	2025	Energy storage	RO	B25	100	17.11950000000000000000	
Monthly Domestic Values	9	2025	Energy storage	RO	B25	100	18.50650000000000000000	
Monthly Domestic Values	10	2025	Energy storage	RO	B25	100	19.37250000000000000000	
Monthly Domestic Values	11	2025	Energy storage	RO	B25	100	20.52950000000000000000	
Monthly Domestic Values	12	2025	Energy storage	RO	B25	100	27.2350000000000000	
Monthly Domestic Values	1	2025	Export	RO	67	100	519.391143	
Monthly Domestic Values	2	2025	Export	RO	67	100	438.101475	
Monthly Domestic Values	3	2025	Export	RO	67	100	604.433333	
Monthly Domestic Values	4	2025	Export	RO	67	100	427.451308	
Monthly Domestic Values	5	2025	Export	RO	67	100	482.257548	
Monthly Domestic Values	6	2025	Export	RO	67	100	392.878708	
Monthly Domestic Values	7	2025	Export	RO	67	100	454.707845	
Monthly Domestic Values	8	2025	Export	RO	67	100	200.397828	
Monthly Domestic Values	9	2025	Export	RO	67	100	167.395075	
Monthly Domestic Values	10	2025	Export	RO	67	100	591.854326	
Monthly Domestic Values	11	2025	Export	RO	67	100	787.104920	
